,URL,Name,Bias
239,http://www.jacksonfreepress.com,jackson-free-press,leftcenter
240,https://www.japantoday.com/,japan-today,leftcenter
241,http://www.jihadica.com/,jihadica,leftcenter
242,https://jointcenter.org/,joint-center-for-political-and-economic-studies,leftcenter
243,http://www.helvidius.org/,journal-of-politics-and-society,leftcenter
244,http://daily.jstor.org/,jstore-daily,leftcenter
245,https://www.justsecurity.org/,just-security,leftcenter
246,https://www.kansascity.com,kansas-city-star,leftcenter
247,https://www.kenoshanews.com/,kenosha-news,leftcenter
248,http://www.knightfoundation.org/,knight-foundation,leftcenter
249,http://www.koco.com/,koco-news-5,leftcenter
250,https://kotaku.com,kotaku,leftcenter
251,https://www.kqed.org/,kqed,leftcenter
252,https://kuow.org/,kuow-npr,leftcenter
253,http://www.kurdistan24.net,kurdistan-24,leftcenter
254,https://www.kyivpost.com/,kyiv-post,leftcenter
255,https://www.laconiadailysun.com/,laconia-daily-sun,leftcenter
256,http://www.lapresse.ca/,la-presse,leftcenter
257,https://www.repubblica.it/,la-repubblica,leftcenter
258,https://www.lastampa.it/,la-stampa,leftcenter
259,https://www.latimes.com/,la-times-los-angeles-times,leftcenter
260,https://lasvegassun.com,las-vegas-sun,leftcenter
261,http://www.latintimes.com/,latin-times,leftcenter
262,https://www.leavenworthtimes.com/,leavenworth-times,leftcenter
263,http://www.leftjustified.com/,left-justified,leftcenter
264,https://lethbridgeherald.com/,lethbridge-herald,leftcenter
265,http://www.kentucky.com/,lexington-herald-leader,leftcenter
266,http://www.liberalmountain.com/,liberal-mountain,leftcenter
267,https://lifehacker.com/,lifehacker,leftcenter
268,https://www.liveleak.com/,liveleak,leftcenter
269,https://www.lamag.com/,los-angeles-magazine,leftcenter
270,https://www.macleans.ca,macleans-magazine,leftcenter
271,http://mainebeacon.com/,maine-beacon,leftcenter
272,https://mainichi.jp,mainichi-shimbun-bias-credibility,leftcenter
273,https://www.malaysiakini.com/,malaysiakini,leftcenter
274,https://mb.com.ph,manila-bulletin,leftcenter
275,http://maplight.org/,maplight,leftcenter
276,http://www.mcclatchydc.com/,mcclatchydc,leftcenter
277,http://www.mediafiledc.com,mediafile,leftcenter
278,https://medium.com/,medium,leftcenter
279,http://www.metro.us/,metro,leftcenter
280,http://metro.co.uk/,metro-uk,leftcenter
281,https://www.nhregister.com/,new-haven-register,leftcenter
282,http://mexiconewsdaily.com/,mexico-daily-news,leftcenter
283,https://www.miamiherald.com,miami-herald,leftcenter
284,https://mic.com/,mic,leftcenter
285,https://www.migrationpolicy.org,migration-policy-institute,leftcenter
286,https://www.jsonline.com/,milwaukee-journal-sentinel,leftcenter
287,http://www.startribune.com/,minneapolis-star-tribune,leftcenter
288,https://www.mprnews.org/,minnesota-public-radio-mpr,leftcenter
289,https://www.minnpost.com,minnpost,leftcenter
290,http://www.mintpressnews.com/,mint-press-news,leftcenter
291,https://news.mongabay.com,mongabay,leftcenter
292,http://monthlyreview.org/,monthly-review,leftcenter
293,https://themoscowtimes.com/,moscow-times,leftcenter
294,https://www.motherjones.com/,mother-jones,leftcenter
295,https://www.mnn.com,mother-nature-network,leftcenter
296,https://mothership.sg,mothership-singapore,leftcenter
297,https://www.msn.com/,msn-com,leftcenter
298,http://www.muncievoice.com/,muncie-voice,leftcenter
299,http://mwcnews.net/,mwc-news-media-conscience,leftcenter
300,https://www.mycentraljersey.com/,mycentraljersey-com,leftcenter
301,http://www.nakedcapitalism.com/,naked-capitalism,leftcenter
302,https://www.naplesnews.com,naples-daily-news,leftcenter
303,https://transequality.org,national-center-transgender-equality-ncte,leftcenter
304,http://natmonitor.com/,national-monitor,leftcenter
305,http://www.nationalnewswatch.com/,national-newswatch,leftcenter
306,https://www.nationalobserver.com/,national-observer-canada,leftcenter
307,http://www.youthrights.org/,national-youth-rights-association,leftcenter
308,https://resourcegovernance.org/,natural-resource-governance-institute,leftcenter
309,https://www.nature.org,nature-conservancy,leftcenter
310,http://www.nbcnews.com/,nbc-news,leftcenter
311,https://www.nbcnewyork.com,nbcnewyork-com,leftcenter
312,http://www.ncpolicywatch.com/,nc-policy-watch,leftcenter
313,https://www.ndtv.com/,ndtv,leftcenter
314,https://www.newamerica.org/,new-america,leftcenter
315,http://www.necn.com/,new-england-cable-news-necn,leftcenter
316,https://www.ncnewsonline.com/,new-castle-news,leftcenter
317,https://www.neweurope.eu/,new-europe,leftcenter
318,https://newleftreview.org/,new-left-review,leftcenter
319,https://newmatilda.com/,new-matilda,leftcenter
320,https://newmoderate.com/,new-moderate,leftcenter
321,https://www.citynews1130.com/about/,news1130-city-news,leftcenter
322,https://www.newsbreak.com/,news-break,leftcenter
323,https://www.newscentermaine.com/,newscentermaine-com,leftcenter
324,https://www.nydailynews.com/,new-york-daily-news,leftcenter
325,https://www.nytimes.com/,new-york-times,leftcenter
326,https://www.newsandguts.com/,news-and-guts,leftcenter
327,https://www.newsdeeply.com,news-deeply,leftcenter
328,https://www.newsday.com/,newsday,leftcenter
329,http://www.newser.com,newser,leftcenter
330,https://www.newsy.com/,newsy,leftcenter
331,https://www3.nhk.or.jp/nhkworld/,nhk-world,leftcenter
332,https://www.npr.org/sections/news/,npr,leftcenter
333,https://occupyindependents.com/,occupy-independents,leftcenter
334,http://www.ocweekly.com/,oc-weekly,leftcenter
335,http://www.oilandwaterdontmix.org/,oil-and-water-dont-mix,leftcenter
336,https://www.oneindia.com/,oneindia,leftcenter
337,https://www.opendemocracy.net/,opendemocracy,leftcenter
338,https://www.opposingviews.com/,opposing-views,leftcenter
339,https://www.orlandosentinel.com,orlando-sentinel,leftcenter
340,https://ourworldindata.org,our-world-in-data,leftcenter
341,http://www.outsidethebeltway.com/,outside-the-beltway,leftcenter
342,http://www.ozy.com/,ozy-media,leftcenter
343,https://psmag.com/,pacific-standard-magazine,leftcenter
344,https://www.palmbeachdailynews.com/,palm-beach-daily-news,leftcenter
345,https://patrioticmillionaires.org,patriotic-millionaires,leftcenter
346,https://www.pbs.org/newshour/,pbs-news-hour,leftcenter
347,https://www.inquirer.com/,philadelphia-inquirer,leftcenter
348,https://factualsearch.news/#gsc.tab=0&gsc.q=philadelphia%20tribune&gsc.sort=&gsc.ref=fact_checking,philadelphia-tribune,leftcenter
349,https://www.inquirer.net/,philippine-daily-inquirer,leftcenter
350,https://www.phillyvoice.com/message-47-percent-white-republicans-bothered-hearing-foreign-languages/,philly-voice,leftcenter
351,http://www.phoenixnewtimes.com/,phoenix-new-times,leftcenter
352,http://politicalcritique.org/,political-critique,leftcenter
353,https://www.politico.com,politico,leftcenter
354,http://politicsthatwork.com/,politics-that-work,leftcenter
355,https://www.polygon.com/,polygon,leftcenter
356,http://www.populationconnection.org,population-connection,leftcenter
357,https://www.pressherald.com/,portland-press-herald,leftcenter
358,https://pamplinmedia.com,portland-tribune,leftcenter
359,https://www.positive.news,positive-news,leftcenter
360,https://www.pri.org/,public-radio-international-pri,leftcenter
361,https://www.private-eye.co.uk/,private-eye,leftcenter
362,https://www.project-syndicate.org/,project-syndicate,leftcenter
363,https://www.propublica.org/,propublica,leftcenter
364,https://www.prospectmagazine.co.uk/,prospect-magazine,leftcenter
365,https://www.providencejournal.com/,the-providence-journal,leftcenter
366,https://www.citizen.org/,public-citizen,leftcenter
367,https://qz.com/,quartz,leftcenter
368,https://www.rfa.org/,radio-free-asia,leftcenter
369,https://www.newsobserver.com/,raleigh-news-observer,leftcenter
370,https://rationalwiki.org/wiki/Main_Page,rationalwiki,leftcenter
371,http://religionnews.com,religion-news-service-rns,leftcenter
372,https://www.rgj.com/,reno-journal-gazette-left-center-bias-credible,leftcenter
373,https://represent.us/,represent-us,leftcenter
374,https://www.revealnews.org/,reveal-center-for-investigative-reporting,leftcenter
375,https://militarist-monitor.org/,right-web,leftcenter
376,http://www.roanoke.com/,roanoke-times,leftcenter
377,https://www.rocketnews.com/,rocketnews,leftcenter
378,https://www.heraldonline.com/,rock-hill-herald,leftcenter
379,https://rooseveltinstitute.org/,roosevelt-institute,leftcenter
380,https://www.sacbee.com,sacramento-bee,leftcenter
381,https://www.sltrib.com/,salt-lake-tribune,leftcenter
382,https://www.expressnews.com/,san-antonio-express-news,leftcenter
383,https://www.sandiegoreader.com,san-diego-reader,leftcenter
384,https://www.sfchronicle.com/,san-francisco-chronicle,leftcenter
385,http://www.sfexaminer.com,san-francisco-examiner,leftcenter
386,https://sfglobe.com/,san-francisco-globe,leftcenter
387,https://www.mercurynews.com/,san-jose-mercury-news,leftcenter
388,https://www.sanluisobispo.com/,san-luis-obispo-tribune,leftcenter
389,http://www.independent.com/,santa-barbara-independent,leftcenter
390,https://www.sapiens.org,sapiens,leftcenter
391,http://saudigazette.com.sa,saudi-gazette,leftcenter
392,https://sciencing.com/,sciencing,leftcenter
393,https://www.scoopwhoop.com,scoopwhoop,leftcenter
394,https://scroll.in/,scroll-in,leftcenter
395,https://www.seattlepi.com/,seattle-post-intelligencer,leftcenter
396,http://www.seattletimes.com/,seattle-times,leftcenter
397,https://secondnexus.com,second-nexus,leftcenter
398,https://www.sentencingproject.org/,sentencing-project,leftcenter
399,http://www.sfgate.com/,sfgate,leftcenter
400,http://shameproject.com/,shame-project,leftcenter
401,https://sojo.net/,sojourners-soho,leftcenter
402,https://www.sootoday.com/,sootoday-com,leftcenter
403,https://www.scmp.com,south-china-morning-post,leftcenter
404,https://www.sbs.com.au/,special-broadcasting-service-sbs,leftcenter
405,http://www.spiegel.de/international/,spiegel-online,leftcenter
406,https://www.stltoday.com/,st-louis-post-dispatch,leftcenter
407,http://www.twincities.com/,st-paul-pioneer-press,leftcenter
408,https://www.stamfordadvocate.com/,stamford-advocate,leftcenter
409,https://www.nj.com/starledger/,star-ledger,leftcenter
410,http://www.silive.com/,staten-island-advance,leftcenter
411,https://stepfeed.com,stepfeed,leftcenter
412,http://www.stopfake.org/,stopfake,leftcenter
413,https://www.stuff.co.nz/,stuff,leftcenter
414,https://sunlightfoundation.com/,sunlight-foundation,leftcenter
415,https://www.swissinfo.ch/,swi-swissinfo-ch,leftcenter
416,http://www.syriahr.com/en/,syrian-observatory-for-human-rights-sohr,leftcenter
417,https://www.tabletmag.com/,tablet-magazine,leftcenter
418,https://www.taiwannews.com.tw/,taiwan-news,leftcenter
419,https://www.tampabay.com,tampa-bay-times,leftcenter
420,https://tarbell.org,tarbell,leftcenter
421,https://www.taxjustice.net/,tax-justice-network,leftcenter
422,http://www.taxpolicycenter.org,tax-policy-center,leftcenter
423,https://techcrunch.com,techcrunch,leftcenter
424,https://www.techdirt.com,techdirt,leftcenter
425,https://www.texasmonthly.com,texas-monthly,leftcenter
426,https://www.texastribune.org/,texas-tribune,leftcenter
427,http://www.theage.com.au/,the-age-australia,leftcenter
428,http://www.asahi.com/ajw,the-asahi-shimbun,leftcenter
429,https://www.app.com,the-asbury-park-press,leftcenter
430,https://www.theautomaticearth.com/,the-automatic-earth,leftcenter
431,https://thebaffler.com/,the-baffler,leftcenter
432,https://www.thebipartisanpress.com,the-bipartisan-press,leftcenter
433,https://www.brownsvilleherald.com,the-brownsville-herald,leftcenter
434,https://budapestbeacon.com/,the-budapest-beacon,leftcenter
435,http://cepr.net,the-center-for-economic-and-policy-research,leftcenter
436,https://tcf.org/,the-century-foundation,leftcenter
437,https://chinapost.nownews.com/,the-china-post,leftcenter
438,http://www.thechristianleft.org/,the-christian-left,leftcenter
439,https://www.chronicle.com/,the-chronicle-of-higher-education,leftcenter
440,https://www.thecitizen.org.au,the-citizen,leftcenter
441,https://thecity.nyc/,the-city,leftcenter
442,https://coloradosun.com/,the-colorado-sun,leftcenter
443,https://canadians.org/,the-council-of-canadians,leftcenter
444,http://www.courier-journal.com/,the-courier-journal,leftcenter
445,http://www.dailyclimate.org/,the-daily-climate,leftcenter
446,http://dailyhive.com/,daily-hive,leftcenter
447,http://www.dailytarheel.com/,the-daily-tarheel,leftcenter
448,http://www.ecfr.eu/,european-council-foreign-relations-ecfr,leftcenter
449,https://www.lehighvalleylive.com,the-express-times-lehigh-valley,leftcenter
450,https://forward.com/,the-forward,leftcenter
451,https://www.readfrontier.org,frontier-media-bias-credibility-rating,leftcenter
452,https://thefulcrum.us/,the-fulcrum,leftcenter
453,https://www.theguardian.com,the-guardian,leftcenter
454,http://www.heraldnet.com/,the-herald-everett,leftcenter
455,http://thehilltalk.com,the-hill-talk,leftcenter
456,https://www.thehindu.com/,the-hindu,leftcenter
457,https://www.independent.co.uk/us,the-independent,leftcenter
458,https://indianexpress.com/,the-indian-express,leftcenter
459,https://theintercept.com/,the-intercept,leftcenter
460,http://www.irishtimes.com/,the-irish-times,leftcenter
461,http://www.irrawaddy.com/,the-irrawaddy,leftcenter
462,https://www.thejakartapost.com/,the-jakarta-post,leftcenter
463,https://www.lohud.com/,the-journal-news,leftcenter
464,http://www.koreatimes.co.kr,the-korea-times,leftcenter
465,https://lincolnproject.us/,the-lincoln-project,leftcenter
466,https://www.thelist.com/,the-list,leftcenter
467,https://www.thelocal.no/,the-local-norway,leftcenter
468,http://themoderatevoice.com/,the-moderate-voice,leftcenter
469,https://www.fool.com/,the-motley-fool,leftcenter
470,http://www.nationinstitute.org/,the-nation-institute,leftcenter
471,https://www.alaraby.co.uk/english,the-new-arab,leftcenter
472,https://thenewtropic.com,the-new-tropic,leftcenter
473,http://www.thenewstribune.com/,the-news-tribune,leftcenter
474,https://www.newstimes.com/,the-news-times-danbury,leftcenter
475,https://thenextweb.com,the-next-web,leftcenter
476,https://www.theguardian.com/observer,the-observer,leftcenter
477,https://www.theodysseyonline.com,the-odyssey-online,leftcenter
478,http://www.theolympian.com,the-olympian,leftcenter
479,https://www.palmbeachpost.com,the-palm-beach-post,leftcenter
480,http://www.pennlive.com/,the-patriot-news,leftcenter
481,http://www.cleveland.com/plaindealer/,the-plain-dealer,leftcenter
482,http://www.pressdemocrat.com,the-press-democrat,leftcenter
483,http://pulsegulfcoast.com/,the-pulse,leftcenter
484,https://www.northjersey.com/,the-record-new-jersey,leftcenter
485,https://www.theringer.com,the-ringer,leftcenter
486,http://www.santafenewmexican.com,santa-fe-new-mexican,leftcenter
487,https://www.thesaturdaypaper.com.au/,the-saturday-paper,leftcenter
488,http://www.theskimm.com/,the-skimm,leftcenter
489,http://www.thestate.com/,the-state,leftcenter
490,https://www.statepress.com,the-state-press-arizona,leftcenter
491,http://thesunmagazine.org/,the-sun-magazine,leftcenter
492,https://www.smh.com.au,the-sydney-morning-herald,leftcenter
493,https://thetab.com/,the-tab,leftcenter
494,https://www.thetrace.org,the-trace,leftcenter
495,https://thetyee.ca/,the-tyee,leftcenter
496,https://thevarsity.ca/,the-varsity,leftcenter
497,https://www.theverge.com/,the-verge,leftcenter
498,http://pilotonline.com/,the-virginian-pilot,leftcenter
499,https://www.theweek.co.uk,the-week-uk,leftcenter
500,http://wilderness.org/,the-wilderness-society,leftcenter
501,https://thewire.in/,the-wire-india,leftcenter
502,https://www.thewrap.com,thewrap,leftcenter
503,https://news.trust.org/,thomson-reuters-foundation,leftcenter
504,https://www.thrillist.com,thrillist-bias-credibility,leftcenter
505,https://time.com/,time,leftcenter
506,https://timeline.com,timeline,leftcenter
507,https://www.timescolonist.com/,times-colonist,leftcenter
508,http://www.timesheadline.com,times-headline,leftcenter
509,http://www.timesofisrael.com/,times-of-israel,leftcenter
510,https://www.nola.com/,the-times-picayune,leftcenter
511,https://www.tmz.com/,tmz,leftcenter
512,https://www.today.com/,today-com,leftcenter
513,https://toinformistoinfluence.com/,to-inform-is-to-influence,leftcenter
514,http://www.tomdispatch.com/,tomdispatch-com,leftcenter
515,https://www.thestar.com/,toronto-star,leftcenter
516,https://uawire.org/,uawire,leftcenter
517,https://www.ucsusa.org,union-of-concerned-scientists,leftcenter
518,http://www.uft.org/,united-federation-of-teachers-uft,leftcenter
519,https://www.universitybusiness.com/,university-business,leftcenter
520,https://www.urban.org/,urban-institute,leftcenter
521,https://www.usatoday.com,usa-today-2,leftcenter
522,https://www.usnews.com/,us-news-world-report,leftcenter
523,http://upr.org,utah-public-radio-upr,leftcenter
524,https://www.uticaod.com,utica-observer-dispatch,leftcenter
525,https://variety.com/,variety-magazine,leftcenter
526,https://www.vibe.com/,vibe,leftcenter
527,https://www.vice.com/,vice-news,leftcenter
528,https://www.victoriaadvocate.com/,victoria-advocate,leftcenter
529,https://www.virginiamercury.com,virginia-mercury,leftcenter
530,https://www.voiceofsandiego.org/,voice-of-san-diego,leftcenter
531,http://www.votevets.org/,votevets-org,leftcenter
532,http://www.vulture.com,vulture,leftcenter
533,https://www.walesonline.co.uk/,walesonline,leftcenter
534,https://wamu.org/story/20/06/20/opinion-remembering-the-lgbt-aunts-and-uncles-who-helped-raise-me/,wamu-fm,leftcenter
535,http://www.washingtonblade.com/,washington-blade,leftcenter
536,https://washingtonmonthly.com,washington-monthly,leftcenter
537,https://www.washingtonpost.com/,washington-post,leftcenter
538,https://www.westernmassnews.com/,western-mass-news,leftcenter
539,http://wgntv.com/,wgn-news,leftcenter
540,https://www.wikileaks.org/,wikileaks,leftcenter
541,https://wingsoverscotland.com,wings-over-scotland,leftcenter
542,https://www.wired.com/,wired-magazine,leftcenter
543,http://www.wnyc.org/,wnyc,leftcenter
544,https://www.wilsoncenter.org/,woodrow-wilson-international-center-for-scholars,leftcenter
545,http://www.worldpolicy.org/,world-policy-institute,leftcenter
546,https://www.worldcrunch.com/,worldcrunch,leftcenter
547,https://wsvn.com,wsvn-com,leftcenter
548,http://www.xinhuanet.com/english/home.htm,xinhua-news-agency,leftcenter
549,https://news.yahoo.com/,yahoo-news,leftcenter
550,https://yaleglobal.yale.edu,yaleglobal-online-bias-credibility-rating,leftcenter
551,http://www.ynetnews.com/,ynetnews,leftcenter
552,http://www.ydr.com/,york-daily-record,leftcenter
553,https://www.yorkdispatch.com,york-dispatch,leftcenter
554,https://youthradio.org/,youth-radio,leftcenter
0,https://7news.com.au/,7news,right-center
1,https://71republic.com/,71-republic,right-center
2,http://www.9news.com.au/,9-news-australia,right-center
3,http://www.abc.es,abc-spain,right-center
4,https://www.theadvocates.org/,advocates-for-self-government,right-center
5,https://www.ac2news.com,against-crony-capitialism,right-center
6,http://english.ahram.org.eg/,ahram-online,right-center
7,https://www.al.com/,al-com-alabama-news,right-center
8,https://www.abqjournal.com/,albuquerque-journal,right-center
9,https://aleteia.org,aleteia,right-center
10,https://www.americanactionforum.org/,american-action-forum,right-center
11,https://americanaffairsjournal.org,american-affairs-journal,right-center
12,https://www.acsh.org,american-council-on-science-and-health,right-center
13,http://www.americanfirearms.org,american-firearms-institute,right-center
14,https://aier.org,american-institute-for-economic-research,right-center
15,http://www.americasquarterly.org/,americas-quarterly,right-center
16,http://angusreid.org,angus-reid-institute,right-center
17,https://www.antiwar.com,anti-war,right-center
18,https://www.arcamax.com/,arcamax,right-center
19,https://www.argusleader.com,argus-leader,right-center
20,http://www.arkansasonline.com/,arkansas-democrat-gazette,right-center
21,http://www.israelnationalnews.com/,arutz-sheva-israel-national-news,right-center
22,https://aawsat.com/english/,asharq-al-awsat-2,right-center
23,https://www.aninews.in,asian-news-international-ani,right-center
24,https://www.atlanticcouncil.org,atlantic-council,right-center
25,https://www.barrons.com,barrons,right-center
26,https://beinglibertarian.com/,being-libertarian,right-center
27,https://www.berlingske.dk/,berlingske,right-center
28,https://www.bild.de/,bild,right-center
29,https://billingsgazette.com/,billings-gazette,right-center
30,https://bipartisanpolicy.org,bipartisan-policy-center,right-center
31,https://www.bostonherald.com/,boston-herald,right-center
32,http://breakingdefense.com/,breaking-defense,right-center
33,https://thebreakthrough.org,breakthrough-institute,right-center
34,https://www.bt.dk/,b-t-denmark,right-center
35,http://www.batimes.com.ar,buenos-aires-times,right-center
36,https://www.businesslive.co.za,businesslive,right-center
37,https://calgaryherald.com,calgary-herald,right-center
38,https://californiaglobe.com/,california-globe,right-center
39,http://www.capoliticalreview.com/,california-political-review,right-center
40,http://campaignforliberty.org/,campaign-for-liberty,right-center
41,https://www.cjnews.com/,canadian-jewish-news-cjn,right-center
42,http://www.taxpayer.com/,canadian-taxpayers-federation,right-center
43,https://www.capitalismmagazine.com/,capitalism-magazine,right-center
44,https://www.cato.org/,cato-institute,right-center
45,https://www.ccn.com,ccn-markets-bias-rating,right-center
46,http://cftni.org/,center-for-the-national-interest,right-center
47,https://checkyourfact.com/,check-your-fact,right-center
48,https://www.chicagotribune.com/,chicago-tribune,right-center
49,http://www.christianitytoday.com/,christianity-today,right-center
50,http://gazette.com/,colorado-springs-gazette,right-center
51,http://www.columbiadailyherald.com/,columbia-daily-herald,right-center
52,https://www.dispatch.com/,columbus-dispatch,right-center
53,http://crfb.org/,committee-for-a-responsible-federal-budget,right-center
54,https://www.dailyherald.com/,daily-herald,right-center
55,https://www.mininggazette.com/,daily-mining-gazette,right-center
56,http://www.dailypress.com/,daily-press,right-center
57,https://www.dailyo.in,DailyO-bias-rating,right-center
58,http://www.dallasnews.com/,dallas-morning-news,right-center
59,https://www.volkskrant.nl/,de-volkskrant,right-center
60,https://www.deccanchronicle.com/,deccan-chronicle,right-center
61,https://denvergazette.com/,denver-gazette,right-center
62,https://www.deseret.com,deseret-news,right-center
63,http://www.desertsun.com/,desert-sun,right-center
64,https://www.detroitnews.com/,detroit-news,right-center
65,https://www.deutschland.de/,deutschland-de,right-center
66,https://www.diepresse.com/,die-presse,right-center
67,https://www.welt.de/,die-welt,right-center
68,https://www.downsizinggovernment.org,downsizing-the-federal-government,right-center
69,https://www.drudgereport.com/,drudge-report,right-center
70,https://www.edmontonexaminer.com/,edmonton-examiner,right-center
71,https://edmontonjournal.com,edmonton-journal,right-center
72,https://edmontonsun.com/,edmonton-sun,right-center
73,https://www.elmundo.es/,el-mundo,right-center
74,https://eppc.org/,ethics-public-policy-center-eppc,right-center
75,https://www.ekirikas.com/,ethnikos-kyrix,right-center
76,https://www.expressen.se/,expressen,right-center
77,http://www.faithfamilyamerica.com,faith-family-america,right-center
78,https://www.longwarjournal.org,fdds-long-war-journal,right-center
79,https://www.financialexpress.com/,financial-express,right-center
80,https://business.financialpost.com/,financial-post,right-center
81,https://www.firearmsnews.com,firearms-news,right-center
82,https://www.firstpost.com/,first-post,right-center
83,https://www.fitchratings.com/,fitch-ratings,right-center
84,https://www.fitsnews.com/,fitsnews,right-center
85,https://www.forbes.com,forbes,right-center
86,http://www.foreignpolicyi.org/,foreign-policy-initiative,right-center
87,https://www.fpri.org/,foreign-policy-research-institute,right-center
88,http://www.fbherald.com/,fort-bend-herald,right-center
89,https://www.star-telegram.com/,star-telegram,right-center
90,http://fortnightlyreview.co.uk/,fortnightly-review,right-center
91,http://fortune.com/,fortune-magazine,right-center
92,https://fee.org/,foundation-for-economic-education,right-center
93,https://www.foxbusiness.com/,fox-business,right-center
94,http://franklincenterhq.org/,franklin-center-for-government-and-public-integrity,right-center
95,https://www.fraserinstitute.org/,fraser-institute,right-center
96,https://freedomalliance.org,freedom-alliance-bias-rating,right-center
97,https://freedomhouse.org/,freedom-house,right-center
98,https://www.gp.se/,goteborgs-posten,right-center
99,http://www.mlive.com/grand-rapids/#/0,grand-rapids-press,right-center
100,https://www.greeleytribune.com,greeley-tribune,right-center
101,https://www.guns.com/,guns-com,right-center
102,https://www.heraldsun.com.au/,herald-sun,right-center
103,https://heterodoxacademy.org,heterodox-academy,right-center
104,https://hpenews.com/,high-point-enterprise,right-center
105,http://www.thehindubusinessline.com/,the-hindu-business-line,right-center
106,https://honestreporting.com/,honest-reporting,right-center
107,https://www.hoover.org/,hoover-institution,right-center
108,http://humanprogress.org/,human-progress,right-center
109,https://www.idahostatejournal.com/,idaho-state-journal,right-center
110,https://www.iefimerida.gr/,iefimerida-gr,right-center
111,https://www.insideover.com/politics/turkey-makes-another-risky-move-in-the-eastern-mediterranean.html,il-giornale,right-center
112,https://inhomelandsecurity.com,in-homeland-security,right-center
113,https://www.india.com/,india-com,right-center
114,https://www.indiatimes.com/,india-times-bias-rating,right-center
115,https://www.indiatoday.in/,india-today,right-center
116,https://www.inforum.com,inforum-the-forum-fargo-moorhead-bias-rating,right-center
117,http://www.insidesources.com,insidesources,right-center
118,https://theihs.org/,institute-for-humane-studies,right-center
119,https://www.independent.ie/,irish-independent,right-center
120,https://www.israelhayom.com/,israel-hayom,right-center
121,https://www.itv.com/news,itv-news,right-center
122,https://www.jpost.com/,the-jerusalem-post,right-center
123,http://jewishbreakingnews.com,jewish-breaking-news,right-center
124,https://jewishjournal.com/,jewish-journal,right-center
125,https://www.jns.org,jewish-news-syndicate-jns,right-center
126,https://www.justfacts.com/,just-facts,right-center
127,http://www.justfactsdaily.com/,just-facts-daily,right-center
128,https://katu.com/,katu2,right-center
129,http://www.koreaherald.com/,korean-herald,right-center
130,http://kutv.com/,kutv-salt-lake-city,right-center
131,https://www.lmtonline.com,laredo-morning-times-bias-credibility-rating,right-center
132,http://www.reviewjournal.com/,las-vegas-review-journal,right-center
133,http://www.learnliberty.org/,learn-liberty,right-center
134,https://www.leicestermercury.co.uk/,leicester-mercury,right-center
135,https://www.lexingtoninstitute.org/,lexington-institute,right-center
136,https://www.libertarianism.org,libertarianism-org,right-center
137,https://listverse.com/,listverse,right-center
138,https://www.lbc.co.uk/,london-broadcasting-company-lbc,right-center
139,http://www.standard.co.uk/,london-evening-standard,right-center
140,https://lfpress.com,london-free-press,right-center
141,http://www.dailynews.com/,los-angeles-daily-news,right-center
142,https://www.lubbockonline.com/,lubbock-avalanche-journal,right-center
143,https://lynx.media/,lynx-media,right-center
144,https://www.mackinac.org/,mackinac-center-for-public-policy,right-center
145,https://www.malaysia-today.net/,malaysia-today,right-center
146,https://www.unionleader.com/,manchester-union-leader,right-center
147,https://www.manilatimes.net,the-manila-times,right-center
148,https://marginalrevolution.com/,marginal-revolution,right-center
149,https://www.marketwatch.com/,marketwatch,right-center
150,https://www.mercatus.org,mercatus-center,right-center
151,https://www.metabunk.org/,metabunk,right-center
152,https://montrealgazette.com/,montreal-gazette,right-center
153,http://mynorthwest.com,mynorthwest,right-center
154,https://www.nationalaffairs.com,national-affairs-magazine,right-center
155,https://nationalinterest.org/,national-interest,right-center
156,https://nationalpost.com,national-post,right-center
157,https://nos.nl,netherlands-radio-and-television-association-nos,right-center
158,https://observer.com,new-york-observer,right-center
159,https://nypost.com/,new-york-post,right-center
160,https://www.news.com.au/,news-com-au,right-center
161,http://newsheist.com/,news-heist,right-center
162,http://newsrescue.com/,news-rescue,right-center
163,http://www.news-gazette.com/,news-gazette,right-center
164,https://www2.nhk.or.jp/,nhk-nippon-hoso-kyokai,right-center
165,https://asia.nikkei.com,nikkei-asian-review,right-center
166,https://nj1015.com/,nj1015-com,right-center
167,https://www.nwaonline.com/,northwest-arkansas-democrat-gazette,right-center
168,https://www.ntd.com,ntd-tv-new-tang-dynasty,right-center
169,http://www.oaoa.com,odessa-american,right-center
170,https://www.omaha.com/,omaha-world-herald,right-center
171,https://www.opendoorsusa.org,open-doors,right-center
172,https://www.oregonlive.com,oregonian,right-center
173,https://ottawacitizen.com,ottawa-citizen,right-center
174,https://ottawasun.com/,ottawa-sun,right-center
175,https://www.pacificresearch.org/,pacific-research-institute,right-center
176,http://www.peninsuladailynews.com/,peninsula-daily-news,right-center
177,http://www.post-gazette.com/,pittsburgh-post-gazette,right-center
178,https://triblive.com/,pittsburgh-tribune-review,right-center
179,https://www.policyed.org/,policyed,right-center
180,https://politisite.com/,politisite,right-center
181,http://www.postbulletin.com/,post-bulletin,right-center
182,http://punchingbagpost.com/,punchingbag-post,right-center
183,http://www.rstreet.org/,r-street-institute,right-center
184,http://www.rasmussenreports.com/,rasmussen-reports,right-center
185,https://www.realcleardefense.com/,real-clear-defense,right-center
186,https://www.realclearinvestigations.com/,real-clear-investigations,right-center
